schedule,chunksize,num_threads,loop,time
dynamic,32,3,1,0.060937
dynamic,32,3,2,0.240574
dynamic,32,3,1,0.060540
dynamic,32,3,2,0.235265
dynamic,32,3,1,0.060516
dynamic,32,3,2,0.235170
dynamic,32,3,1,0.060504
dynamic,32,3,2,0.235370
dynamic,32,3,1,0.060533
dynamic,32,3,2,0.238275
dynamic,32,3,1,0.060486
dynamic,32,3,2,0.236789
dynamic,32,3,1,0.060565
dynamic,32,3,2,0.235144
dynamic,32,3,1,0.060698
dynamic,32,3,2,0.239305
dynamic,32,3,1,0.060529
dynamic,32,3,2,0.237693
dynamic,32,3,1,0.060530
dynamic,32,3,2,0.238944
dynamic,32,3,1,0.060628
dynamic,32,3,2,0.237768
dynamic,32,6,1,0.033676
dynamic,32,6,2,0.263277
dynamic,32,6,1,0.033603
dynamic,32,6,2,0.261815
dynamic,32,6,1,0.033666
dynamic,32,6,2,0.263497
dynamic,32,6,1,0.033667
dynamic,32,6,2,0.263011
dynamic,32,6,1,0.033570
dynamic,32,6,2,0.262953
dynamic,32,6,1,0.033578
dynamic,32,6,2,0.261129
dynamic,32,6,1,0.033600
dynamic,32,6,2,0.259513
dynamic,32,6,1,0.033644
dynamic,32,6,2,0.262827
dynamic,32,6,1,0.033625
dynamic,32,6,2,0.262948
dynamic,32,6,1,0.033574
dynamic,32,6,2,0.259280
dynamic,32,6,1,0.033660
dynamic,32,6,2,0.263627
dynamic,32,6,1,0.033651
dynamic,32,6,2,0.262979
dynamic,32,6,1,0.033595
dynamic,32,6,2,0.261323
dynamic,32,6,1,0.033582
dynamic,32,6,2,0.258911
dynamic,32,6,1,0.033598
dynamic,32,6,2,0.258787
dynamic,32,6,1,0.033566
dynamic,32,6,2,0.262387
dynamic,32,6,1,0.033656
dynamic,32,6,2,0.260719
dynamic,32,6,1,0.033628
dynamic,32,6,2,0.259441
dynamic,32,6,1,0.033589
dynamic,32,6,2,0.259231
dynamic,32,6,1,0.033616
dynamic,32,6,2,0.262941
dynamic,32,12,1,0.017931
dynamic,32,12,2,0.271581
dynamic,32,12,1,0.017908
dynamic,32,12,2,0.268877
dynamic,32,12,1,0.017936
dynamic,32,12,2,0.272195
dynamic,32,12,1,0.017887
dynamic,32,12,2,0.271137
dynamic,32,12,1,0.017877
dynamic,32,12,2,0.267872
dynamic,32,12,1,0.017952
dynamic,32,12,2,0.268689
dynamic,32,12,1,0.017869
dynamic,32,12,2,0.271863
dynamic,32,12,1,0.017898
dynamic,32,12,2,0.269771
dynamic,32,12,1,0.017943
dynamic,32,12,2,0.270642
dynamic,32,12,1,0.017890
dynamic,32,12,2,0.269643
dynamic,32,12,1,0.017863
dynamic,32,12,2,0.271139
dynamic,32,12,1,0.017909
dynamic,32,12,2,0.269686
dynamic,32,12,1,0.017912
dynamic,32,12,2,0.269850
dynamic,32,12,1,0.017873
dynamic,32,12,2,0.270977
dynamic,32,12,1,0.017900
dynamic,32,12,2,0.272339
dynamic,32,12,1,0.017923
dynamic,32,12,2,0.268287
dynamic,32,12,1,0.017965
dynamic,32,12,2,0.268493
dynamic,32,12,1,0.017892
dynamic,32,12,2,0.271279
dynamic,32,12,1,0.017901
dynamic,32,12,2,0.269909
dynamic,32,12,1,0.017909
dynamic,32,12,2,0.270577
dynamic,32,24,1,0.018476
dynamic,32,24,2,0.265910
dynamic,32,24,1,0.018235
dynamic,32,24,2,0.264683
dynamic,32,24,1,0.018328
dynamic,32,24,2,0.265418
dynamic,32,24,1,0.018500
dynamic,32,24,2,0.264886
dynamic,32,24,1,0.018371
dynamic,32,24,2,0.267169
dynamic,32,24,1,0.018365
dynamic,32,24,2,0.266007
dynamic,32,24,1,0.018306
dynamic,32,24,2,0.262998
dynamic,32,24,1,0.018402
dynamic,32,24,2,0.265506
dynamic,32,24,1,0.018402
dynamic,32,24,2,0.265294
dynamic,32,24,1,0.018254
dynamic,32,24,2,0.263667
dynamic,32,24,1,0.018377
dynamic,32,24,2,0.263626
dynamic,32,24,1,0.018383
dynamic,32,24,2,0.267352
dynamic,32,24,1,0.018420
dynamic,32,24,2,0.267495
dynamic,32,24,1,0.018481
dynamic,32,24,2,0.266901
dynamic,32,24,1,0.018361
dynamic,32,24,2,0.260824
dynamic,32,24,1,0.018354
dynamic,32,24,2,0.265784
dynamic,32,24,1,0.018417
dynamic,32,24,2,0.266886
dynamic,32,24,1,0.018422
dynamic,32,24,2,0.267023
dynamic,32,24,1,0.018524
dynamic,32,24,2,0.263243
dynamic,32,24,1,0.018423
dynamic,32,24,2,0.267405
dynamic,64,1,1,0.170591
dynamic,64,1,2,0.504184
dynamic,64,1,1,0.170624
dynamic,64,1,2,0.505983
dynamic,64,1,1,0.170874
dynamic,64,1,2,0.504024
dynamic,64,1,1,0.170902
dynamic,64,1,2,0.504060
dynamic,64,1,1,0.170688
dynamic,64,1,2,0.503933
dynamic,64,1,1,0.170778
dynamic,64,1,2,0.496017
dynamic,64,1,1,0.170755
dynamic,64,1,2,0.497197
dynamic,64,1,1,0.170700
dynamic,64,1,2,0.498322
dynamic,64,1,1,0.170544
dynamic,64,1,2,0.500554
dynamic,64,1,1,0.170687
dynamic,64,1,2,0.502813
dynamic,64,1,1,0.170572
dynamic,64,1,2,0.503664
dynamic,64,1,1,0.170604
dynamic,64,1,2,0.504777
dynamic,64,1,1,0.170652
dynamic,64,1,2,0.505954
dynamic,64,1,1,0.170974
dynamic,64,1,2,0.504134
dynamic,64,1,1,0.170706
dynamic,64,1,2,0.503893
dynamic,64,1,1,0.170647
dynamic,64,1,2,0.496041
dynamic,64,1,1,0.170725
dynamic,64,1,2,0.496982
dynamic,64,1,1,0.170713
dynamic,64,1,2,0.498559
dynamic,64,1,1,0.170575
dynamic,64,1,2,0.503197
dynamic,64,1,1,0.170634
dynamic,64,1,2,0.504411
dynamic,64,2,1,0.087795
dynamic,64,2,2,0.304616
dynamic,64,2,1,0.087745
dynamic,64,2,2,0.293792
dynamic,64,2,1,0.087758
dynamic,64,2,2,0.293554
dynamic,64,2,1,0.087729
dynamic,64,2,2,0.293723
dynamic,64,2,1,0.087830
dynamic,64,2,2,0.293666
dynamic,64,2,1,0.088618
dynamic,64,2,2,0.296437
dynamic,64,2,1,0.087750
dynamic,64,2,2,0.294459
dynamic,64,2,1,0.087750
dynamic,64,2,2,0.294059
dynamic,64,2,1,0.087733
dynamic,64,2,2,0.289222
dynamic,64,2,1,0.087795
dynamic,64,2,2,0.293716
dynamic,64,2,1,0.088059
dynamic,64,2,2,0.293907
dynamic,64,2,1,0.087747
dynamic,64,2,2,0.295275
dynamic,64,2,1,0.087725
dynamic,64,2,2,0.290582
dynamic,64,2,1,0.087765
dynamic,64,2,2,0.289323
dynamic,64,2,1,0.088242
dynamic,64,2,2,0.291719
dynamic,64,2,1,0.087988
dynamic,64,2,2,0.293789
dynamic,64,2,1,0.088529
dynamic,64,2,2,0.296698
dynamic,64,2,1,0.087775
dynamic,64,2,2,0.295035
dynamic,64,2,1,0.087757
dynamic,64,2,2,0.291338
dynamic,64,2,1,0.088537
dynamic,64,2,2,0.296309
dynamic,64,3,1,0.060436
dynamic,64,3,2,0.298059
dynamic,64,3,1,0.060536
dynamic,64,3,2,0.305435
dynamic,64,3,1,0.060700
dynamic,64,3,2,0.299467
dynamic,64,3,1,0.060711
dynamic,64,3,2,0.302580
dynamic,64,3,1,0.060476
dynamic,64,3,2,0.297830
dynamic,64,3,1,0.060634
dynamic,64,3,2,0.302968
dynamic,64,3,1,0.060451
dynamic,64,3,2,0.309488
dynamic,64,3,1,0.060446
dynamic,64,3,2,0.297727
dynamic,64,3,1,0.060483
dynamic,64,3,2,0.298049
dynamic,64,3,1,0.060422
dynamic,64,3,2,0.298038
dynamic,64,3,1,0.060484
dynamic,64,3,2,0.302757
dynamic,64,3,1,0.060667
dynamic,64,3,2,0.302844
dynamic,64,3,1,0.060693
dynamic,64,3,2,0.303545
dynamic,64,3,1,0.060585
dynamic,64,3,2,0.297854
dynamic,64,3,1,0.061082
dynamic,64,3,2,0.305575
dynamic,64,3,1,0.060460
dynamic,64,3,2,0.301359
dynamic,64,3,1,0.060434
dynamic,64,3,2,0.302553
dynamic,64,3,1,0.060478
dynamic,64,3,2,0.302471
dynamic,64,3,1,0.060524
dynamic,64,3,2,0.298019
dynamic,64,3,1,0.060402
dynamic,64,3,2,0.302922
dynamic,64,6,1,0.033466
dynamic,64,6,2,0.331398
dynamic,64,6,1,0.033491
dynamic,64,6,2,0.327765
dynamic,64,6,1,0.033480
dynamic,64,6,2,0.327629
dynamic,64,6,1,0.033640
dynamic,64,6,2,0.333624
dynamic,64,6,1,0.033649
dynamic,64,6,2,0.333359
dynamic,64,6,1,0.033703
dynamic,64,6,2,0.328847
dynamic,64,6,1,0.033465
dynamic,64,6,2,0.327405
dynamic,64,6,1,0.033503
dynamic,64,6,2,0.331846
dynamic,64,6,1,0.033455
dynamic,64,6,2,0.332632
dynamic,64,6,1,0.033524
dynamic,64,6,2,0.332024
dynamic,64,6,1,0.033488
dynamic,64,6,2,0.330871
dynamic,64,6,1,0.033499
dynamic,64,6,2,0.331880
dynamic,64,6,1,0.033510
dynamic,64,6,2,0.331699
dynamic,64,6,1,0.033508
dynamic,64,6,2,0.333107
dynamic,64,6,1,0.033556
dynamic,64,6,2,0.333601
dynamic,64,6,1,0.033471
dynamic,64,6,2,0.331711
dynamic,64,6,1,0.033489
dynamic,64,6,2,0.331795
dynamic,64,6,1,0.033496
dynamic,64,6,2,0.329752
dynamic,64,6,1,0.033470
dynamic,64,6,2,0.327723
dynamic,64,6,1,0.033488
dynamic,64,6,2,0.327985
dynamic,64,12,1,0.034503
dynamic,64,12,2,0.344573
dynamic,64,12,1,0.034493
dynamic,64,12,2,0.343602
dynamic,64,12,1,0.034427
dynamic,64,12,2,0.343156
dynamic,64,12,1,0.034499
dynamic,64,12,2,0.339783
dynamic,64,12,1,0.034458
dynamic,64,12,2,0.341446
dynamic,64,12,1,0.034588
dynamic,64,12,2,0.341254
dynamic,64,12,1,0.034458
dynamic,64,12,2,0.343723
dynamic,64,12,1,0.034464
dynamic,64,12,2,0.342693
dynamic,64,12,1,0.034635
dynamic,64,12,2,0.343832
dynamic,64,12,1,0.034485
dynamic,64,12,2,0.339922
dynamic,64,12,1,0.034448
dynamic,64,12,2,0.340488
dynamic,64,12,1,0.034430
dynamic,64,12,2,0.344628
dynamic,64,12,1,0.034500
dynamic,64,12,2,0.344377
dynamic,64,12,1,0.034505
dynamic,64,12,2,0.341885
dynamic,64,12,1,0.034424
dynamic,64,12,2,0.343526
dynamic,64,12,1,0.034485
dynamic,64,12,2,0.339897
dynamic,64,12,1,0.034523
dynamic,64,12,2,0.340875
dynamic,64,12,1,0.034462
dynamic,64,12,2,0.345066
dynamic,64,12,1,0.034443
dynamic,64,12,2,0.343110
dynamic,64,12,1,0.034438
dynamic,64,12,2,0.343496
dynamic,64,24,1,0.034821
dynamic,64,24,2,0.336342
dynamic,64,24,1,0.034999
dynamic,64,24,2,0.334910
dynamic,64,24,1,0.035212
dynamic,64,24,2,0.337024
dynamic,64,24,1,0.034797
dynamic,64,24,2,0.338830
dynamic,64,24,1,0.034910
dynamic,64,24,2,0.341275
dynamic,64,24,1,0.034672
dynamic,64,24,2,0.335005
dynamic,64,24,1,0.034919
dynamic,64,24,2,0.338514
dynamic,64,24,1,0.034987
dynamic,64,24,2,0.338462
dynamic,64,24,1,0.034540
dynamic,64,24,2,0.334622
dynamic,64,24,1,0.034446
dynamic,64,24,2,0.331327
dynamic,64,24,1,0.034731
dynamic,64,24,2,0.335688
dynamic,64,24,1,0.034710
dynamic,64,24,2,0.338886
dynamic,64,24,1,0.034616
dynamic,64,24,2,0.335947
dynamic,64,24,1,0.034908
dynamic,64,24,2,0.339803
dynamic,64,24,1,0.034609
dynamic,64,24,2,0.343091
dynamic,64,24,1,0.034742
dynamic,64,24,2,0.337748
dynamic,64,24,1,0.035046
dynamic,64,24,2,0.337667
dynamic,64,24,1,0.034951
dynamic,64,24,2,0.337396
dynamic,64,24,1,0.034650
dynamic,64,24,2,0.332851
dynamic,64,24,1,0.034572
dynamic,64,24,2,0.335263
guided,1,1,1,0.170665
guided,1,1,2,0.504368
guided,1,1,1,0.170910
guided,1,1,2,0.504135
guided,1,1,1,0.170646
guided,1,1,2,0.504217
guided,1,1,1,0.170708
guided,1,1,2,0.504184
guided,1,1,1,0.170779
guided,1,1,2,0.496424
guided,1,1,1,0.170788
guided,1,1,2,0.498175
guided,1,1,1,0.170630
guided,1,1,2,0.499979
guided,1,1,1,0.170573
guided,1,1,2,0.501627
guided,1,1,1,0.170533
guided,1,1,2,0.503197
guided,1,1,1,0.170626
guided,1,1,2,0.504349
guided,1,1,1,0.170900
guided,1,1,2,0.505580
guided,1,1,1,0.170885
guided,1,1,2,0.504419
guided,1,1,1,0.170703
guided,1,1,2,0.498026
guided,1,1,1,0.170614
guided,1,1,2,0.499725
guided,1,1,1,0.170495
guided,1,1,2,0.500480
guided,1,1,1,0.170549
guided,1,1,2,0.502453
guided,1,1,1,0.170530
guided,1,1,2,0.504398
guided,1,1,1,0.170723
guided,1,1,2,0.505562
guided,1,1,1,0.170676
guided,1,1,2,0.504381
guided,1,1,1,0.170945
guided,1,1,2,0.504017
guided,1,2,1,0.087990
guided,1,2,2,0.371600
guided,1,2,1,0.087891
guided,1,2,2,0.371739
guided,1,2,1,0.088519
guided,1,2,2,0.374696
guided,1,2,1,0.087739
guided,1,2,2,0.373152
guided,1,2,1,0.087706
guided,1,2,2,0.370129
guided,1,2,1,0.087673
guided,1,2,2,0.367834
guided,1,2,1,0.087722
guided,1,2,2,0.366024
guided,1,2,1,0.087724
guided,1,2,2,0.370842
guided,1,2,1,0.087807
guided,1,2,2,0.365355
guided,1,2,1,0.087817
guided,1,2,2,0.371147
guided,1,2,1,0.088675
guided,1,2,2,0.373104
guided,1,2,1,0.088002
guided,1,2,2,0.374893
guided,1,2,1,0.087751
guided,1,2,2,0.371304
guided,1,2,1,0.087721
guided,1,2,2,0.371473
guided,1,2,1,0.087704
guided,1,2,2,0.368824
guided,1,2,1,0.088495
guided,1,2,2,0.374319
guided,1,2,1,0.087704
guided,1,2,2,0.365153
guided,1,2,1,0.087783
guided,1,2,2,0.371201
guided,1,2,1,0.087795
guided,1,2,2,0.371521
guided,1,2,1,0.087969
guided,1,2,2,0.371600
guided,1,3,1,0.060435
guided,1,3,2,0.350609
guided,1,3,1,0.060429
guided,1,3,2,0.347310
guided,1,3,1,0.060409
guided,1,3,2,0.345145
guided,1,3,1,0.060425
guided,1,3,2,0.344922
guided,1,3,1,0.060472
guided,1,3,2,0.344919
guided,1,3,1,0.060411
guided,1,3,2,0.345083
guided,1,3,1,0.060488
guided,1,3,2,0.352762
guided,1,3,1,0.060549
guided,1,3,2,0.347457
guided,1,3,1,0.060420
guided,1,3,2,0.345528
guided,1,3,1,0.060418
guided,1,3,2,0.344795
guided,1,3,1,0.060416
guided,1,3,2,0.353507
guided,1,3,1,0.060772
guided,1,3,2,0.345152
guided,1,3,1,0.060522
guided,1,3,2,0.345066
guided,1,3,1,0.060597
guided,1,3,2,0.350871
guided,1,3,1,0.060441
guided,1,3,2,0.351084
guided,1,3,1,0.060969
guided,1,3,2,0.350108
guided,1,3,1,0.060409
guided,1,3,2,0.344971
guided,1,3,1,0.060413
guided,1,3,2,0.344820
guided,1,3,1,0.061063
guided,1,3,2,0.350634
guided,1,3,1,0.060536
guided,1,3,2,0.350588
guided,1,6,1,0.033555
guided,1,6,2,0.322333
guided,1,6,1,0.033569
guided,1,6,2,0.322782
guided,1,6,1,0.033606
guided,1,6,2,0.322056
guided,1,6,1,0.033570
guided,1,6,2,0.319047
guided,1,6,1,0.033604
guided,1,6,2,0.324273
guided,1,6,1,0.033596
guided,1,6,2,0.324505
guided,1,6,1,0.033627
guided,1,6,2,0.322611
guided,1,6,1,0.033620
guided,1,6,2,0.319501
guided,1,6,1,0.033582
guided,1,6,2,0.324383
guided,1,6,1,0.033598
guided,1,6,2,0.324014
guided,1,6,1,0.033542
guided,1,6,2,0.320925
guided,1,6,1,0.033611
guided,1,6,2,0.319666
guided,1,6,1,0.033546
guided,1,6,2,0.324226
guided,1,6,1,0.033560
guided,1,6,2,0.323949
guided,1,6,1,0.033557
guided,1,6,2,0.322920
guided,1,6,1,0.033578
guided,1,6,2,0.321538
guided,1,6,1,0.033566
guided,1,6,2,0.319026
guided,1,6,1,0.033574
guided,1,6,2,0.321958
guided,1,6,1,0.033564
guided,1,6,2,0.323986
guided,1,6,1,0.033579
guided,1,6,2,0.323310
guided,1,12,1,0.018059
guided,1,12,2,0.268986
guided,1,12,1,0.017992
guided,1,12,2,0.271261
guided,1,12,1,0.018012
guided,1,12,2,0.272379
guided,1,12,1,0.018023
guided,1,12,2,0.271143
guided,1,12,1,0.018030
guided,1,12,2,0.268486
guided,1,12,1,0.018098
guided,1,12,2,0.270624
guided,1,12,1,0.018014
guided,1,12,2,0.271123
guided,1,12,1,0.018067
guided,1,12,2,0.268646
guided,1,12,1,0.018039
guided,1,12,2,0.269999
guided,1,12,1,0.018035
guided,1,12,2,0.272312
guided,1,12,1,0.018037
guided,1,12,2,0.270904
guided,1,12,1,0.017996
guided,1,12,2,0.272165
guided,1,12,1,0.018074
guided,1,12,2,0.269368
guided,1,12,1,0.018011
guided,1,12,2,0.268253
guided,1,12,1,0.018029
guided,1,12,2,0.269421
guided,1,12,1,0.018009
guided,1,12,2,0.271721
guided,1,12,1,0.018021
guided,1,12,2,0.269444
guided,1,12,1,0.018030
guided,1,12,2,0.269409
guided,1,12,1,0.018044
guided,1,12,2,0.272482
guided,1,12,1,0.018034
guided,1,12,2,0.269895
guided,1,24,1,0.011253
guided,1,24,2,0.131852
guided,1,24,1,0.011207
guided,1,24,2,0.131817
guided,1,24,1,0.011243
guided,1,24,2,0.132103
guided,1,24,1,0.011097
guided,1,24,2,0.131599
guided,1,24,1,0.011076
guided,1,24,2,0.132801
guided,1,24,1,0.011238
guided,1,24,2,0.130466
guided,1,24,1,0.011083
guided,1,24,2,0.133347
guided,1,24,1,0.011128
guided,1,24,2,0.130947
guided,1,24,1,0.011112
guided,1,24,2,0.130200
guided,1,24,1,0.011250
guided,1,24,2,0.132535
guided,1,24,1,0.011132
guided,1,24,2,0.132655
guided,1,24,1,0.011092
guided,1,24,2,0.130652
guided,1,24,1,0.011252
guided,1,24,2,0.133473
guided,1,24,1,0.011117
guided,1,24,2,0.132608
guided,1,24,1,0.011131
guided,1,24,2,0.130600
guided,1,24,1,0.011169
guided,1,24,2,0.133392
guided,1,24,1,0.011300
guided,1,24,2,0.131454
guided,1,24,1,0.011155
guided,1,24,2,0.132061
guided,1,24,1,0.011216
guided,1,24,2,0.130082
guided,1,24,1,0.011151
guided,1,24,2,0.131031
guided,2,1,1,0.170616
guided,2,1,2,0.504697
guided,2,1,1,0.170969
guided,2,1,2,0.505636
guided,2,1,1,0.170821
guided,2,1,2,0.503851
guided,2,1,1,0.170801
guided,2,1,2,0.497600
guided,2,1,1,0.170583
guided,2,1,2,0.499128
guided,2,1,1,0.170494
guided,2,1,2,0.501370
guided,2,1,1,0.170549
guided,2,1,2,0.502788
guided,2,1,1,0.170562
guided,2,1,2,0.504540
guided,2,1,1,0.170617
guided,2,1,2,0.504278
guided,2,1,1,0.170897
guided,2,1,2,0.504044
guided,2,1,1,0.170918
guided,2,1,2,0.504283
guided,2,1,1,0.170948
guided,2,1,2,0.504048
guided,2,1,1,0.170625
guided,2,1,2,0.503875
guided,2,1,1,0.170816
guided,2,1,2,0.496500
guided,2,1,1,0.170796
guided,2,1,2,0.498400
guided,2,1,1,0.170639
guided,2,1,2,0.499493
guided,2,1,1,0.170523
guided,2,1,2,0.499255
guided,2,1,1,0.170620
guided,2,1,2,0.500623
guided,2,1,1,0.170935
guided,2,1,2,0.504429
guided,2,1,1,0.170937
guided,2,1,2,0.504067
guided,2,2,1,0.087799
guided,2,2,2,0.371351
guided,2,2,1,0.088508
guided,2,2,2,0.374641
guided,2,2,1,0.088485
guided,2,2,2,0.374616
guided,2,2,1,0.087704
guided,2,2,2,0.371554
guided,2,2,1,0.087712
guided,2,2,2,0.370187
guided,2,2,1,0.088459
guided,2,2,2,0.374170
guided,2,2,1,0.087900
guided,2,2,2,0.370967
guided,2,2,1,0.087881
guided,2,2,2,0.365229
guided,2,2,1,0.087815
guided,2,2,2,0.365148
guided,2,2,1,0.087711
guided,2,2,2,0.371334
guided,2,2,1,0.088092
guided,2,2,2,0.374783
guided,2,2,1,0.087693
guided,2,2,2,0.371435
guided,2,2,1,0.087703
guided,2,2,2,0.371305
guided,2,2,1,0.087700
guided,2,2,2,0.369527
guided,2,2,1,0.087699
guided,2,2,2,0.370759
guided,2,2,1,0.088524
guided,2,2,2,0.372382
guided,2,2,1,0.088562
guided,2,2,2,0.371224
guided,2,2,1,0.087929
guided,2,2,2,0.371625
guided,2,2,1,0.088534
guided,2,2,2,0.372579
guided,2,2,1,0.087912
guided,2,2,2,0.371230
guided,2,3,1,0.060500
guided,2,3,2,0.350712
guided,2,3,1,0.060405
guided,2,3,2,0.347609
guided,2,3,1,0.060394
guided,2,3,2,0.350527
guided,2,3,1,0.060417
guided,2,3,2,0.344929
guided,2,3,1,0.060392
guided,2,3,2,0.345294
guided,2,3,1,0.061027
guided,2,3,2,0.353665
guided,2,3,1,0.060408
guided,2,3,2,0.352089
guided,2,3,1,0.060397
guided,2,3,2,0.346741
guided,2,3,1,0.060394
guided,2,3,2,0.350339
guided,2,3,1,0.060406
guided,2,3,2,0.350368
guided,2,3,1,0.060404
guided,2,3,2,0.345145
guided,2,3,1,0.060423
guided,2,3,2,0.345036
guided,2,3,1,0.060465
guided,2,3,2,0.350583
guided,2,3,1,0.060398
guided,2,3,2,0.348277
guided,2,3,1,0.060409
guided,2,3,2,0.345571
guided,2,3,1,0.060400
guided,2,3,2,0.344965
guided,2,3,1,0.060536
guided,2,3,2,0.344950
guided,2,3,1,0.060390
guided,2,3,2,0.345278
guided,2,3,1,0.060464
guided,2,3,2,0.350853
guided,2,3,1,0.060397
guided,2,3,2,0.347638
guided,2,6,1,0.033519
guided,2,6,2,0.321088
guided,2,6,1,0.033579
guided,2,6,2,0.323975
guided,2,6,1,0.033518
guided,2,6,2,0.319243
guided,2,6,1,0.033578
guided,2,6,2,0.324540
guided,2,6,1,0.033522
guided,2,6,2,0.324394
guided,2,6,1,0.033487
guided,2,6,2,0.320759
guided,2,6,1,0.033521
guided,2,6,2,0.319310
guided,2,6,1,0.033530
guided,2,6,2,0.319832
guided,2,6,1,0.033520
guided,2,6,2,0.323833
guided,2,6,1,0.033524
guided,2,6,2,0.321676
guided,2,6,1,0.033529
guided,2,6,2,0.320072
guided,2,6,1,0.033523
guided,2,6,2,0.319165
guided,2,6,1,0.033552
guided,2,6,2,0.324427
guided,2,6,1,0.033541
guided,2,6,2,0.323368
guided,2,6,1,0.033531
guided,2,6,2,0.320699
guided,2,6,1,0.033535
guided,2,6,2,0.322253
guided,2,6,1,0.033528
guided,2,6,2,0.319583
guided,2,6,1,0.033559
guided,2,6,2,0.324880
guided,2,6,1,0.033554
guided,2,6,2,0.323438
guided,2,6,1,0.033547
guided,2,6,2,0.321795
guided,2,12,1,0.017876
guided,2,12,2,0.270308
guided,2,12,1,0.017899
guided,2,12,2,0.271363
guided,2,12,1,0.017884
guided,2,12,2,0.271000
guided,2,12,1,0.017939
guided,2,12,2,0.270116
guided,2,12,1,0.017930
guided,2,12,2,0.268596
guided,2,12,1,0.017922
guided,2,12,2,0.268261
guided,2,12,1,0.017929
guided,2,12,2,0.272275
guided,2,12,1,0.017926
guided,2,12,2,0.270712
guided,2,12,1,0.017922
guided,2,12,2,0.268595
guided,2,12,1,0.017919
guided,2,12,2,0.269197
guided,2,12,1,0.017923
guided,2,12,2,0.270446
guided,2,12,1,0.017956
guided,2,12,2,0.271210
guided,2,12,1,0.017873
guided,2,12,2,0.269688
guided,2,12,1,0.017862
guided,2,12,2,0.268397
guided,2,12,1,0.017889
guided,2,12,2,0.271733
guided,2,12,1,0.017877
guided,2,12,2,0.269756
guided,2,12,1,0.017872
guided,2,12,2,0.269849
guided,2,12,1,0.017941
guided,2,12,2,0.272190
guided,2,12,1,0.017939
guided,2,12,2,0.270614
guided,2,12,1,0.017907
guided,2,12,2,0.270138
guided,2,24,1,0.010656
guided,2,24,2,0.132521
guided,2,24,1,0.010752
guided,2,24,2,0.130810
guided,2,24,1,0.010649
guided,2,24,2,0.130849
guided,2,24,1,0.010704
guided,2,24,2,0.132544
guided,2,24,1,0.010648
guided,2,24,2,0.133369
guided,2,24,1,0.010696
guided,2,24,2,0.134471
guided,2,24,1,0.010719
guided,2,24,2,0.132170
guided,2,24,1,0.010681
guided,2,24,2,0.131482
guided,2,24,1,0.010692
guided,2,24,2,0.132677
guided,2,24,1,0.010592
guided,2,24,2,0.131720
guided,2,24,1,0.010576
guided,2,24,2,0.131143
guided,2,24,1,0.010698
guided,2,24,2,0.132323
guided,2,24,1,0.010649
guided,2,24,2,0.132501
guided,2,24,1,0.010808
guided,2,24,2,0.132686
guided,2,24,1,0.010705
guided,2,24,2,0.131871
guided,2,24,1,0.010737
guided,2,24,2,0.130598
guided,2,24,1,0.010722
guided,2,24,2,0.130136
guided,2,24,1,0.010645
guided,2,24,2,0.133108
guided,2,24,1,0.010699
guided,2,24,2,0.132476
guided,2,24,1,0.010815
guided,2,24,2,0.131260
guided,4,1,1,0.170694
guided,4,1,2,0.504074
guided,4,1,1,0.170789
guided,4,1,2,0.496262
guided,4,1,1,0.170792
guided,4,1,2,0.497547
guided,4,1,1,0.170608
guided,4,1,2,0.499360
guided,4,1,1,0.170522
guided,4,1,2,0.503325
guided,4,1,1,0.170540
guided,4,1,2,0.503364
guided,4,1,1,0.170622
guided,4,1,2,0.504221
guided,4,1,1,0.179524
guided,4,1,2,0.519371
guided,4,1,1,0.170655
guided,4,1,2,0.505583
guided,4,1,1,0.170737
guided,4,1,2,0.497608
guided,4,1,1,0.170575
guided,4,1,2,0.498813
guided,4,1,1,0.170538
guided,4,1,2,0.500852
guided,4,1,1,0.170583
guided,4,1,2,0.502902
guided,4,1,1,0.170552
guided,4,1,2,0.503860
guided,4,1,1,0.170574
guided,4,1,2,0.505769
guided,4,1,1,0.170852
guided,4,1,2,0.504275
guided,4,1,1,0.170964
guided,4,1,2,0.504046
guided,4,1,1,0.170698
guided,4,1,2,0.505491
guided,4,1,1,0.170713
guided,4,1,2,0.495690
guided,4,1,1,0.170923
guided,4,1,2,0.497266
guided,4,2,1,0.087745
guided,4,2,2,0.365321
guided,4,2,1,0.087765
guided,4,2,2,0.365309
guided,4,2,1,0.087692
guided,4,2,2,0.365437
guided,4,2,1,0.087751
guided,4,2,2,0.371669
guided,4,2,1,0.088031
guided,4,2,2,0.371337
guided,4,2,1,0.088505
guided,4,2,2,0.372118
guided,4,2,1,0.087693
guided,4,2,2,0.371126
guided,4,2,1,0.087703
guided,4,2,2,0.371332
guided,4,2,1,0.087698
guided,4,2,2,0.367061
guided,4,2,1,0.087696
guided,4,2,2,0.366653
guided,4,2,1,0.087735
guided,4,2,2,0.371004
guided,4,2,1,0.087802
guided,4,2,2,0.371112
guided,4,2,1,0.087658
guided,4,2,2,0.365547
guided,4,2,1,0.088573
guided,4,2,2,0.372175
guided,4,2,1,0.087780
guided,4,2,2,0.365589
guided,4,2,1,0.087869
guided,4,2,2,0.371634
guided,4,2,1,0.088663
guided,4,2,2,0.374918
guided,4,2,1,0.087664
guided,4,2,2,0.392503
guided,4,2,1,0.088485
guided,4,2,2,0.374556
guided,4,2,1,0.087683
guided,4,2,2,0.371814
guided,4,3,1,0.060369
guided,4,3,2,0.344858
